Activity_Name,Activity_Instance_ID,Participant_ID,Date,Attended,Minutes_Attended
Surfing 101,3417059,46872826,11/13/2018,Y,360.0
Surfing 101,3417059,46872826,5/21/2019,Y,360.0
Surfing 101,3417059,46874082,1/22/2019,Y,360.0
Surfing 101,3417059,46876927,9/4/2018,Y,360.0
Surfing 101,3417059,46876927,9/11/2018,Y,360.0
Surfing 101,3417059,46876927,9/18/2018,Y,360.0
Surfing 101,3417059,46876927,9/25/2018,Y,360.0
Surfing 101,3417059,46876927,10/9/2018,Y,360.0
Surfing 101,3417059,46876927,10/23/2018,Y,360.0
Surfing 101,3417059,46877017,1/29/2019,Y,360.0
Surfing 101,3417059,46877017,2/12/2019,Y,360.0
Surfing 101,3417059,46877017,2/19/2019,Y,360.0
Surfing 101,3417059,46877017,2/26/2019,Y,360.0
Surfing 101,3417059,46877017,3/12/2019,Y,360.0
Surfing 101,3417059,46883053,1/22/2019,Y,360.0
Surfing 101,3417059,46883053,2/19/2019,Y,360.0
Surfing 101,3417059,46883053,2/26/2019,Y,360.0
Surfing 101,3417059,46883053,3/5/2019,Y,360.0
Surfing 101,3417059,46883053,3/12/2019,Y,360.0
Surfing 101,3417059,46889438,9/4/2018,Y,360.0
Surfing 101,3417059,46889438,9/18/2018,Y,360.0
Surfing 101,3417059,46889438,9/25/2018,Y,360.0
Surfing 101,3417059,46889438,10/23/2018,Y,360.0
Surfing 101,3417059,46889438,11/13/2018,Y,360.0
Surfing 101,3417059,46889438,11/27/2018,Y,360.0
Surfing 101,3417059,46889438,12/4/2018,Y,360.0
Surfing 101,3417059,46889438,12/11/2018,Y,360.0
Surfing 101,3417059,46890986,8/28/2018,Y,360.0
Surfing 101,3417059,46890986,9/4/2018,Y,360.0
Surfing 101,3417059,46890986,9/11/2018,Y,360.0
Surfing 101,3417059,46890986,9/18/2018,Y,360.0
Surfing 101,3417059,46890986,10/9/2018,Y,360.0
Surfing 101,3417059,46890986,1/8/2019,Y,360.0
Surfing 101,3417059,46890986,1/15/2019,Y,360.0
Surfing 101,3417059,46890986,1/22/2019,Y,360.0
Surfing 101,3417059,46890986,1/29/2019,Y,360.0
Surfing 101,3417059,46890986,2/12/2019,Y,360.0
Surfing 101,3417059,46890986,4/23/2019,Y,360.0
Surfing 101,3417059,46890986,5/14/2019,Y,360.0
Surfing 101,3417059,46890986,5/21/2019,Y,360.0
Surfing 101,3417059,46894163,8/28/2018,Y,360.0
Surfing 101,3417059,46894163,9/4/2018,Y,360.0
Surfing 101,3417059,46894163,9/25/2018,Y,360.0
Surfing 101,3417059,46894163,10/9/2018,Y,360.0
Surfing 101,3417059,46894163,10/16/2018,Y,360.0
Surfing 101,3417059,46894163,10/23/2018,Y,360.0
Surfing 101,3417059,46894163,10/30/2018,Y,360.0
Surfing 101,3417059,46894163,11/6/2018,Y,360.0
Surfing 101,3417059,46894163,12/4/2018,Y,360.0
Surfing 101,3417059,46894163,3/5/2019,Y,360.0
Surfing 101,3417059,46894163,4/16/2019,Y,360.0
Surfing 101,3417059,46894163,4/23/2019,Y,360.0
Surfing 101,3417059,46897274,8/28/2018,Y,360.0
Surfing 101,3417059,46897274,9/4/2018,Y,360.0
Surfing 101,3417059,46897274,9/18/2018,Y,360.0
Surfing 101,3417059,46897274,9/25/2018,Y,360.0
Surfing 101,3417059,46897274,10/2/2018,Y,360.0
Surfing 101,3417059,47440470,1/22/2019,Y,360.0
Surfing 101,3420417,46843305,9/27/2018,Y,240.0
Surfing 101,3420417,46848575,9/27/2018,Y,240.0
Surfing 101,3420417,46855688,9/27/2018,Y,240.0
Surfing 101,3420417,46859410,9/27/2018,Y,240.0
Surfing 101,3420417,46861804,9/27/2018,Y,240.0
Surfing 101,3420417,46862978,9/27/2018,Y,240.0
Surfing 101,3420417,46863515,9/27/2018,Y,240.0
Surfing 101,3420417,46864631,9/27/2018,Y,240.0
Surfing 101,3420417,46871067,9/27/2018,Y,240.0
Surfing 101,3420417,46876879,9/27/2018,Y,240.0
Surfing 101,3420417,47283620,9/27/2018,Y,240.0
Surfing 101,3420417,47433636,9/27/2018,Y,240.0
Surfing 101,3420417,47513499,9/27/2018,Y,240.0
Surfing 101,3420417,47627212,9/27/2018,Y,240.0
Surfing 101,3420508,46859030,8/30/2018,Y,240.0
Surfing 101,3420508,46861938,8/30/2018,Y,240.0
Surfing 101,3420508,46878608,8/30/2018,Y,240.0
Surfing 101,3420508,46878841,8/30/2018,Y,240.0
Surfing 101,3420508,46878864,8/30/2018,Y,240.0
Surfing 101,3420508,46883802,8/30/2018,Y,240.0
Surfing 101,3420508,46884749,8/30/2018,Y,240.0
Surfing 101,3420508,46885512,8/30/2018,Y,240.0
Surfing 101,3420508,46888803,8/30/2018,Y,240.0
Surfing 101,3420508,46891098,8/30/2018,Y,240.0
Surfing 101,3420508,46892864,8/30/2018,Y,240.0
Surfing 101,3420508,47027338,8/30/2018,Y,240.0
Surfers In Leadership Training (SILT),3421146,46854059,8/1/2018,Y,480.0
Surfers In Leadership Training (SILT),3421146,46854059,8/2/2018,Y,480.0
Surfers In Leadership Training (SILT),3421146,46857834,8/1/2018,Y,480.0
Surfers In Leadership Training (SILT),3421146,46857834,8/2/2018,Y,480.0
Surfers In Leadership Training (SILT),3421146,46861804,8/1/2018,Y,480.0
Surfers In Leadership Training (SILT),3421146,46861804,8/2/2018,Y,480.0
Surfers In Leadership Training (SILT),3421146,46872848,8/1/2018,Y,480.0
Surfers In Leadership Training (SILT),3421146,46872848,8/2/2018,Y,480.0
Surfers In Leadership Training (SILT),3421146,46872961,8/1/2018,Y,480.0
Surfers In Leadership Training (SILT),3421146,46872961,8/2/2018,Y,480.0
Surfers In Leadership Training (SILT),3421146,46885578,8/1/2018,Y,480.0
Surfers In Leadership Training (SILT),3421146,46885578,8/2/2018,Y,480.0
Surfers In Leadership Training (SILT),3421146,46893082,8/1/2018,Y,480.0
Surfers In Leadership Training (SILT),3421146,46893082,8/2/2018,Y,480.0
Surfers In Leadership Training (SILT),3421146,46893469,8/1/2018,Y,480.0
Surfers In Leadership Training (SILT),3421146,46893469,8/2/2018,Y,480.0
Surfers In Leadership Training (SILT),3421146,46893706,8/1/2018,Y,480.0
Surfers In Leadership Training (SILT),3421146,46893706,8/2/2018,Y,480.0
Surfers In Leadership Training (SILT),3421146,46898319,8/1/2018,Y,480.0
Surfers In Leadership Training (SILT),3421146,46898319,8/2/2018,Y,480.0
Surfers In Leadership Training (SILT),3421146,46899890,8/1/2018,Y,480.0
Surfers In Leadership Training (SILT),3421146,46899890,8/2/2018,Y,480.0
Surfers In Leadership Training (SILT),3421146,46901050,8/1/2018,Y,480.0
Surfers In Leadership Training (SILT),3421146,46901050,8/2/2018,Y,480.0
Surfers In Leadership Training (SILT),3421146,46903631,8/1/2018,Y,480.0
Surfers In Leadership Training (SILT),3421146,46903631,8/2/2018,Y,480.0
Surfers In Leadership Training (SILT),3421146,46905255,8/1/2018,Y,480.0
Surfers In Leadership Training (SILT),3421146,46905255,8/2/2018,Y,480.0
Surfers In Leadership Training (SILT),3421146,46906790,8/1/2018,Y,480.0
Surfers In Leadership Training (SILT),3421146,46906790,8/2/2018,Y,480.0
Surfers In Leadership Training (SILT),3421146,46907262,8/1/2018,Y,480.0
Surfers In Leadership Training (SILT),3421146,46907262,8/2/2018,Y,480.0
Surfers In Leadership Training (SILT),3421146,46909753,8/1/2018,Y,480.0
Surfers In Leadership Training (SILT),3421146,46909753,8/2/2018,Y,480.0
Surfers In Leadership Training (SILT),3421146,46909858,8/1/2018,Y,480.0
Surfers In Leadership Training (SILT),3421146,46909858,8/2/2018,Y,480.0
Surfers In Leadership Training (SILT),3421146,46990945,8/1/2018,Y,480.0
Surfers In Leadership Training (SILT),3421146,46990945,8/2/2018,Y,480.0
Surfers In Leadership Training (SILT),3421146,47577793,8/1/2018,Y,480.0
Surfers In Leadership Training (SILT),3421146,47577793,8/2/2018,Y,480.0
Surfing 101,3429906,46860420,9/6/2018,Y,240.0
Surfing 101,3429906,46865367,9/6/2018,Y,240.0
Surfing 101,3429906,46865675,9/6/2018,Y,240.0
Surfing 101,3429906,46868505,9/6/2018,Y,240.0
Surfing 101,3429906,46869656,9/6/2018,Y,240.0
Surfing 101,3429906,46870550,9/6/2018,Y,240.0
Surfing 101,3429906,46870641,9/6/2018,Y,240.0
Surfing 101,3429906,46875415,9/6/2018,Y,240.0
Surfing 101,3429906,46877468,9/6/2018,Y,240.0
Surfing 101,3429906,46879516,9/6/2018,Y,240.0
Surfing 101,3429906,46883837,9/6/2018,Y,240.0
Surfing 101,3429906,46884524,9/6/2018,Y,240.0
Surfing 101,3429906,46885507,9/6/2018,Y,240.0
Surfing 101,3429906,46886790,9/6/2018,Y,240.0
Surfing 101,3429906,46886827,9/6/2018,Y,240.0
Surfing 101,3429906,46889250,9/6/2018,Y,240.0
Surfing 101,3429906,46890980,9/6/2018,Y,240.0
Surfing 101,3440566,46842888,9/13/2018,Y,255.0
Surfing 101,3440566,46847012,9/13/2018,Y,255.0
Surfing 101,3440566,46848314,9/13/2018,Y,255.0
Surfing 101,3440566,46848962,9/13/2018,Y,255.0
Surfing 101,3440566,46856099,9/13/2018,Y,255.0
Surfing 101,3440566,46856497,9/13/2018,Y,255.0
Surfing 101,3440566,46857834,9/13/2018,Y,255.0
Surfing 101,3440566,46858397,9/13/2018,Y,255.0
Surfing 101,3440566,46861804,9/13/2018,Y,255.0
Surfing 101,3440566,46862331,9/13/2018,Y,255.0
Surfing 101,3440566,46863178,9/13/2018,Y,255.0
Surfing 101,3440566,46865216,9/13/2018,Y,255.0
Surfing 101,3440566,46866869,9/13/2018,Y,255.0
Surfing 101,3440566,46867140,9/13/2018,Y,255.0
Surfing 101,3440566,46867838,9/13/2018,Y,255.0
Surfing 101,3440566,46867952,9/13/2018,Y,255.0
Surfing 101,3440566,46868900,9/13/2018,Y,255.0
Surfing 101,3440566,46871689,9/13/2018,Y,255.0
Surfing 101,3440566,46872848,9/13/2018,Y,255.0
Surfing 101,3440566,46875282,9/13/2018,Y,255.0
Surfing 101,3440566,46875412,9/13/2018,Y,255.0
Surfing 101,3440566,46875822,9/13/2018,Y,255.0
Surfing 101,3440566,46876799,9/13/2018,Y,255.0
Surfing 101,3440566,46878556,9/13/2018,Y,255.0
Surfing 101,3440566,46879527,9/13/2018,Y,255.0
Surfing 101,3440566,46884418,9/13/2018,Y,255.0
Surfing 101,3440566,46884758,9/13/2018,Y,255.0
Surfing 101,3440566,46885803,9/13/2018,Y,255.0
Surfing 101,3440566,46887321,9/13/2018,Y,255.0
Surfing 101,3440661,46857834,9/20/2018,Y,255.0
Surfing 101,3440661,46858962,9/20/2018,Y,255.0
Surfing 101,3440661,46861804,9/20/2018,Y,255.0
Surfing 101,3440661,46862518,9/20/2018,Y,255.0
Surfing 101,3440661,46863176,9/20/2018,Y,255.0
Surfing 101,3440661,46867140,9/20/2018,Y,255.0
Surfing 101,3440661,46867838,9/20/2018,Y,255.0
Surfing 101,3440661,46878458,9/20/2018,Y,255.0
Surfing 101,3440661,46878556,9/20/2018,Y,255.0
Surfing 101,3440661,46883041,9/20/2018,Y,255.0
Surfing 101,3440661,46883369,9/20/2018,Y,255.0
Surfing 101,3440661,46885457,9/20/2018,Y,255.0
Surfing 101,3440661,46887434,9/20/2018,Y,255.0
Surfing 101,3440661,46890991,9/20/2018,Y,255.0
Surfing 101,3440661,46891066,9/20/2018,Y,255.0
Surfing 101,3440661,46894168,9/20/2018,Y,255.0
Surfing 101,3454339,46842888,12/21/2018,Y,420.0
Surfing 101,3454339,46857834,12/21/2018,Y,420.0
Surfing 101,3454339,46861804,12/21/2018,Y,420.0
Surfing 101,3454339,46871123,12/21/2018,Y,420.0
Surfing 101,3454339,46876799,12/21/2018,Y,420.0
Surfing 101,3454339,46878556,12/21/2018,Y,420.0
Surfing 101,3454339,46885803,12/21/2018,Y,420.0
Surfing 101,3454339,46894168,12/21/2018,Y,420.0
Surfing 101,3472807,46843808,10/1/2018,Y,315.0
Surfing 101,3472807,46843808,2/4/2019,Y,240.0
Surfing 101,3472807,46843859,10/1/2018,Y,315.0
Surfing 101,3472807,46843859,2/4/2019,Y,240.0
Surfing 101,3472807,46843888,10/1/2018,Y,315.0
Surfing 101,3472807,46845067,10/1/2018,Y,315.0
Surfing 101,3472807,46846606,10/1/2018,Y,315.0
Surfing 101,3472807,46849073,11/26/2018,Y,240.0
Surfing 101,3472807,46850621,10/1/2018,Y,315.0
Surfing 101,3472807,46852494,10/1/2018,Y,315.0
Surfing 101,3472807,46854290,10/1/2018,Y,315.0
Surfing 101,3472807,46855793,11/26/2018,Y,240.0
Surfing 101,3472807,46855793,2/4/2019,Y,240.0
Surfing 101,3472807,46857724,11/26/2018,Y,240.0
Surfing 101,3472807,46857724,2/4/2019,Y,240.0
Surfing 101,3472807,46858120,10/1/2018,Y,315.0
Surfing 101,3472807,46858126,10/1/2018,Y,315.0
Surfing 101,3472807,46859307,11/26/2018,Y,240.0
Surfing 101,3472807,46864547,10/1/2018,Y,315.0
Surfing 101,3472807,46866295,11/26/2018,Y,240.0
Surfing 101,3472807,46876883,11/26/2018,Y,240.0
Surfing 101,3472807,46896750,10/1/2018,Y,315.0
Surfing 101,3472807,46898453,10/1/2018,Y,315.0
Surfing 101,3472807,46898453,2/4/2019,Y,240.0
Surfing 101,3473499,46843825,10/4/2018,Y,240.0
Surfing 101,3473499,46847012,10/4/2018,Y,240.0
Surfing 101,3473499,46848990,10/4/2018,Y,240.0
Surfing 101,3473499,46850986,10/4/2018,Y,240.0
Surfing 101,3473499,46851668,10/4/2018,Y,240.0
Surfing 101,3473499,46852363,10/4/2018,Y,240.0
Surfing 101,3473499,46861804,10/4/2018,Y,240.0
Surfing 101,3473499,46863571,10/4/2018,Y,240.0
Surfing 101,3473499,46864506,10/4/2018,Y,240.0
Surfing 101,3473499,46866159,10/4/2018,Y,240.0
Surfing 101,3473499,46868900,10/4/2018,Y,240.0
Surfing 101,3473499,46872848,10/4/2018,Y,240.0
Surfing 101,3473499,46875412,10/4/2018,Y,240.0
Surfing 101,3473499,46875415,10/4/2018,Y,240.0
Surfing 101,3473499,46879527,10/4/2018,Y,240.0
Surfing 101,3473499,46879865,10/4/2018,Y,240.0
Surfing 101,3473499,46884418,10/4/2018,Y,240.0
Surfing 101,3473499,46884758,10/4/2018,Y,240.0
Surfing 101,3473499,46886714,10/4/2018,Y,240.0
Surfing 101,3473499,46886753,10/4/2018,Y,240.0
Surfing 101,3473499,46887321,10/4/2018,Y,240.0
Surfing 101,3473499,46889358,10/4/2018,Y,240.0
Surfing 101,3473499,46894168,10/4/2018,Y,240.0
Surfing 101,3473499,46991083,10/4/2018,Y,240.0
Surfing 101,3474121,46856497,10/18/2018,Y,240.0
Surfing 101,3474121,46857834,10/18/2018,Y,240.0
Surfing 101,3474121,46861804,10/18/2018,Y,240.0
Surfing 101,3474121,46866869,10/18/2018,Y,240.0
Surfing 101,3474121,46867140,10/18/2018,Y,240.0
Surfing 101,3474121,46868900,10/18/2018,Y,240.0
Surfing 101,3474121,46868996,10/18/2018,Y,240.0
Surfing 101,3474121,46872848,10/18/2018,Y,240.0
Surfing 101,3474121,46875282,10/18/2018,Y,240.0
Surfing 101,3474121,46878543,10/18/2018,Y,240.0
Surfing 101,3474121,46885803,10/18/2018,Y,240.0
Surfing 101,3474121,46894168,10/18/2018,Y,240.0
Surfing 101,3474149,46842888,11/8/2018,Y,240.0
Surfing 101,3474149,46847012,11/8/2018,Y,240.0
Surfing 101,3474149,46848314,11/8/2018,Y,240.0
Surfing 101,3474149,46848962,11/8/2018,Y,240.0
Surfing 101,3474149,46856099,11/8/2018,Y,240.0
Surfing 101,3474149,46856497,11/8/2018,Y,240.0
Surfing 101,3474149,46857834,11/8/2018,Y,240.0
Surfing 101,3474149,46858397,11/8/2018,Y,240.0
Surfing 101,3474149,46861804,11/8/2018,Y,240.0
Surfing 101,3474149,46863178,11/8/2018,Y,240.0
Surfing 101,3474149,46866869,11/8/2018,Y,240.0
Surfing 101,3474149,46867838,11/8/2018,Y,240.0
Surfing 101,3474149,46867952,11/8/2018,Y,240.0
Surfing 101,3474149,46868900,11/8/2018,Y,240.0
Surfing 101,3474149,46875282,11/8/2018,Y,240.0
Surfing 101,3474149,46876799,11/8/2018,Y,240.0
Surfing 101,3474149,46878556,11/8/2018,Y,240.0
Surfing 101,3474149,46885803,11/8/2018,Y,240.0
Surfing 101,3474515,46843869,5/21/2019,Y,360.0
Surfing 101,3474515,46849197,9/25/2018,Y,360.0
Surfing 101,3474515,46849197,10/9/2018,Y,360.0
Surfing 101,3474515,46857421,4/9/2019,Y,360.0
Surfing 101,3474515,46857421,4/30/2019,Y,360.0
Surfing 101,3474515,46864840,5/21/2019,Y,360.0
Surfing 101,3474515,46866889,10/23/2018,Y,360.0
Surfing 101,3474515,46866889,10/30/2018,Y,360.0
Surfing 101,3474515,46866889,11/6/2018,Y,360.0
Surfing 101,3474515,46866889,11/13/2018,Y,360.0
Surfing 101,3474515,46866889,12/4/2018,Y,360.0
Surfing 101,3474515,46866889,12/11/2018,Y,360.0
Surfing 101,3474515,46866889,1/8/2019,Y,360.0
Surfing 101,3474515,46866889,1/29/2019,Y,360.0
Surfing 101,3474515,46866889,2/12/2019,Y,360.0
Surfing 101,3474515,46866889,2/19/2019,Y,360.0
Surfing 101,3474515,46866889,3/12/2019,Y,360.0
Surfing 101,3474515,46866889,4/2/2019,Y,360.0
Surfing 101,3474515,46866889,4/30/2019,Y,360.0
Surfing 101,3474515,46868027,5/21/2019,Y,360.0
Surfing 101,3474515,46875178,9/4/2018,Y,360.0
Surfing 101,3474515,46875178,9/18/2018,Y,360.0
Surfing 101,3474515,46875178,9/25/2018,Y,360.0
Surfing 101,3474515,46875178,10/2/2018,Y,360.0
Surfing 101,3474515,46885854,9/4/2018,Y,360.0
Surfing 101,3474515,46885854,9/18/2018,Y,360.0
Surfing 101,3474515,46885854,9/25/2018,Y,360.0
Surfing 101,3474515,46885854,10/2/2018,Y,360.0
Surfing 101,3474515,46885854,10/9/2018,Y,360.0
Surfing 101,3474515,46885854,10/16/2018,Y,360.0
Surfing 101,3474515,46885854,10/30/2018,Y,360.0
Surfing 101,3474515,46885854,11/6/2018,Y,360.0
Surfing 101,3474515,46885854,11/27/2018,Y,360.0
Surfing 101,3474515,46885854,1/8/2019,Y,360.0
Surfing 101,3474515,46885854,1/15/2019,Y,360.0
Surfing 101,3474515,46885854,1/29/2019,Y,360.0
Surfing 101,3474515,46885854,2/12/2019,Y,360.0
Surfing 101,3474515,46885854,2/26/2019,Y,360.0
Surfing 101,3474515,46885854,3/5/2019,Y,360.0
Surfing 101,3474515,46885854,4/16/2019,Y,360.0
Surfing 101,3474515,46885854,4/23/2019,Y,360.0
Surfing 101,3474515,46885854,4/30/2019,Y,360.0
Surfing 101,3474515,46885854,5/7/2019,Y,360.0
Surfing 101,3474515,46896461,9/4/2018,Y,360.0
Surfing 101,3474515,46896461,9/18/2018,Y,360.0
Surfing 101,3474515,46896461,9/25/2018,Y,360.0
Surfing 101,3474515,46896461,10/2/2018,Y,360.0
Surfing 101,3474515,46896461,10/9/2018,Y,360.0
Surfing 101,3474515,46896461,10/23/2018,Y,360.0
Surfing 101,3474515,46896461,11/6/2018,Y,360.0
Surfing 101,3474515,46896461,12/4/2018,Y,360.0
Surfing 101,3474515,46896461,12/11/2018,Y,360.0
Surfing 101,3474515,46896461,1/15/2019,Y,360.0
Surfing 101,3474515,46896461,1/29/2019,Y,360.0
Surfing 101,3474515,46896461,2/12/2019,Y,360.0
Surfing 101,3474515,46896461,2/26/2019,Y,360.0
Surfing 101,3474515,47333793,10/23/2018,Y,360.0
Surfing 101,3474515,47333793,10/30/2018,Y,360.0
Surfing 101,3474515,47333793,11/13/2018,Y,360.0
Surfing 101,3474515,47333793,12/4/2018,Y,360.0
Surfing 101,3474515,47333793,12/11/2018,Y,360.0
Surfing 101,3474515,47333793,1/22/2019,Y,360.0
Surfing 101,3474515,47400264,5/21/2019,Y,360.0
Surfing 101,3474515,47444510,1/15/2019,Y,360.0
Surfing 101,3474515,47444510,1/22/2019,Y,360.0
Surfing 101,3474515,47444510,1/29/2019,Y,360.0
Surfing 101,3474515,47444510,2/12/2019,Y,360.0
Surfing 101,3474515,47444510,2/19/2019,Y,360.0
Surfing 101,3474515,47444510,2/26/2019,Y,360.0
Surfing 101,3474515,47444510,3/5/2019,Y,360.0
Surfing 101,3474515,47444510,3/12/2019,Y,360.0
Surfing 101,3474515,47814984,1/15/2019,Y,360.0
Surfing 101,3474515,47814984,1/22/2019,Y,360.0
Surfing 101,3474515,47814984,1/29/2019,Y,360.0
Surfing 101,3474515,47814984,2/19/2019,Y,360.0
Surfing 101,3474515,47814984,2/26/2019,Y,360.0
Surfing 101,3474515,47814984,3/5/2019,Y,360.0
Surfing 101,3475642,46856222,12/15/2018,Y,390.0
Surfing 101,3475642,46866297,12/15/2018,Y,390.0
Surfing 101,3475642,46866877,12/15/2018,Y,390.0
Surfing 101,3475642,46868566,12/15/2018,Y,390.0
Surfing 101,3475642,46871585,12/15/2018,Y,390.0
Surfing 101,3475642,46874195,12/15/2018,Y,390.0
Surfing 101,3475642,46885414,12/15/2018,Y,390.0
Surfing 101,3475642,46885478,12/15/2018,Y,390.0
Surfing 101,3475642,46889262,12/15/2018,Y,390.0
Surfing 101,3475642,47363253,12/15/2018,Y,390.0
Surfing 101,3476343,46843348,11/1/2018,Y,240.0
Surfing 101,3476343,46843349,11/1/2018,Y,240.0
Surfing 101,3476343,46846077,11/1/2018,Y,240.0
Surfing 101,3476343,46847083,11/1/2018,Y,240.0
Surfing 101,3476343,46848601,11/1/2018,Y,240.0
Surfing 101,3476343,46853895,11/1/2018,Y,240.0
Surfing 101,3476343,46859347,11/1/2018,Y,240.0
Surfing 101,3476343,46861070,11/1/2018,Y,240.0
Surfing 101,3476343,46861804,11/1/2018,Y,240.0
Surfing 101,3476343,46861947,11/1/2018,Y,240.0
Surfing 101,3476343,46862041,11/1/2018,Y,240.0
Surfing 101,3476343,46862989,11/1/2018,Y,240.0
Surfing 101,3476343,46869566,11/1/2018,Y,240.0
Surfing 101,3476343,46871021,11/1/2018,Y,240.0
Surfing 101,3476343,47255849,11/1/2018,Y,240.0
Surfing 101,3476373,46843825,10/25/2018,Y,240.0
Surfing 101,3476373,46847012,10/25/2018,Y,240.0
Surfing 101,3476373,46848962,10/25/2018,Y,240.0
Surfing 101,3476373,46848990,10/25/2018,Y,240.0
Surfing 101,3476373,46850986,10/25/2018,Y,240.0
Surfing 101,3476373,46851668,10/25/2018,Y,240.0
Surfing 101,3476373,46852363,10/25/2018,Y,240.0
Surfing 101,3476373,46861804,10/25/2018,Y,240.0
Surfing 101,3476373,46863571,10/25/2018,Y,240.0
Surfing 101,3476373,46864506,10/25/2018,Y,240.0
Surfing 101,3476373,46866159,10/25/2018,Y,240.0
Surfing 101,3476373,46868900,10/25/2018,Y,240.0
Surfing 101,3476373,46872848,10/25/2018,Y,240.0
Surfing 101,3476373,46875412,10/25/2018,Y,240.0
Surfing 101,3476373,46875415,10/25/2018,Y,240.0
Surfing 101,3476373,46879527,10/25/2018,Y,240.0
Surfing 101,3476373,46879865,10/25/2018,Y,240.0
Surfing 101,3476373,46884758,10/25/2018,Y,240.0
Surfing 101,3476373,46886714,10/25/2018,Y,240.0
Surfing 101,3476373,46887321,10/25/2018,Y,240.0
Surfing 101,3476373,46889358,10/25/2018,Y,240.0
Surfing 101,3476373,46894168,10/25/2018,Y,240.0
Surfing 101,3476373,46991083,10/25/2018,Y,240.0
Surfing 101,3476388,46856099,10/11/2018,Y,240.0
Surfing 101,3476388,46867944,10/11/2018,Y,240.0
Surfing 101,3476388,46870585,10/11/2018,Y,240.0
Surfing 101,3476388,46871661,10/11/2018,Y,240.0
Surfing 101,3476388,46871689,10/11/2018,Y,240.0
Surfing 101,3476388,46875412,10/11/2018,Y,240.0
Surfing 101,3476388,46878926,10/11/2018,Y,240.0
Surfing 101,3476388,46879527,10/11/2018,Y,240.0
Surfing 101,3476388,46879865,10/11/2018,Y,240.0
Surfing 101,3476388,46884418,10/11/2018,Y,240.0
Surfing 101,3476388,46885769,10/11/2018,Y,240.0
Surfing 101,3476388,46886753,10/11/2018,Y,240.0
Surfing 101,3476388,46886823,10/11/2018,Y,240.0
Surfing 101,3476388,46887321,10/11/2018,Y,240.0
Surfing 101,3476388,46887361,10/11/2018,Y,240.0
Surfing 101,3476388,46894168,10/11/2018,Y,240.0
Surfing 101,3476388,47433624,10/11/2018,Y,240.0
Surfing 101,3476438,46843828,12/6/2018,Y,240.0
Surfing 101,3476438,46850177,12/6/2018,Y,240.0
Surfing 101,3476438,46850944,12/6/2018,Y,240.0
Surfing 101,3476438,46869204,12/6/2018,Y,240.0
Surfing 101 Middle School ,3476979,46892101,11/5/2018,Y,225.0
Surfing 101 Middle School ,3476979,46892101,11/12/2018,Y,225.0
Surfing 101 Middle School ,3476979,46892101,12/3/2018,Y,225.0
Surfing 101 Middle School ,3476979,46892101,12/10/2018,Y,225.0
Surfing 101 Middle School ,3476979,46892101,1/14/2019,Y,225.0
Surfing 101 Middle School ,3476979,46895808,11/5/2018,Y,225.0
Surfing 101 Middle School ,3476979,46895808,11/12/2018,Y,225.0
Surfing 101 Middle School ,3476979,46895808,11/26/2018,Y,225.0
Surfing 101 Middle School ,3476979,46895808,12/3/2018,Y,225.0
Surfing 101 Middle School ,3476979,46895808,12/10/2018,Y,225.0
Surfing 101 Middle School ,3476979,46895808,12/17/2018,Y,225.0
Surfing 101 Middle School ,3476979,46895808,1/7/2019,Y,225.0
Surfing 101 Middle School ,3476979,46895808,1/14/2019,Y,225.0
Surfing 101 Middle School ,3476979,46897549,11/5/2018,Y,225.0
Surfing 101 Middle School ,3476979,46897549,11/12/2018,Y,225.0
Surfing 101 Middle School ,3476979,46897549,11/26/2018,Y,225.0
Surfing 101 Middle School ,3476979,46897549,12/3/2018,Y,225.0
Surfing 101 Middle School ,3476979,46897549,12/10/2018,Y,225.0
Surfing 101 Middle School ,3476979,46897549,12/17/2018,Y,225.0
Surfing 101 Middle School ,3476979,46897549,1/7/2019,Y,225.0
Surfing 101 Middle School ,3476979,46897549,1/14/2019,Y,225.0
Surfing 101 Middle School ,3476979,46899499,11/5/2018,Y,225.0
Surfing 101 Middle School ,3476979,46899499,11/26/2018,Y,225.0
Surfing 101 Middle School ,3476979,46899499,12/3/2018,Y,225.0
Surfing 101 Middle School ,3476979,46899499,12/10/2018,Y,225.0
Surfing 101 Middle School ,3476979,46899499,12/17/2018,Y,225.0
Surfing 101 Middle School ,3476979,46899499,1/7/2019,Y,225.0
Surfing 101 Middle School ,3476979,46899499,1/14/2019,Y,225.0
Surfing 101 Middle School ,3476979,46901108,11/5/2018,Y,225.0
Surfing 101 Middle School ,3476979,46901108,11/12/2018,Y,225.0
Surfing 101 Middle School ,3476979,46901108,11/26/2018,Y,225.0
Surfing 101 Middle School ,3476979,46901108,12/3/2018,Y,225.0
Surfing 101 Middle School ,3476979,46901108,12/10/2018,Y,225.0
Surfing 101 Middle School ,3476979,46901108,12/17/2018,Y,225.0
Surfing 101 Middle School ,3476979,46901108,1/7/2019,Y,225.0
Surfing 101 Middle School ,3476979,46901108,1/14/2019,Y,225.0
Surfing 101 Middle School ,3476979,46904597,11/5/2018,Y,225.0
Surfing 101 Middle School ,3476979,46904597,11/12/2018,Y,225.0
Surfing 101 Middle School ,3476979,46904597,11/26/2018,Y,225.0
Surfing 101 Middle School ,3476979,46904597,12/3/2018,Y,225.0
Surfing 101 Middle School ,3476979,46904597,12/10/2018,Y,225.0
Surfing 101 Middle School ,3476979,46904597,12/17/2018,Y,225.0
